gene,logfc_oldko_oldwt,pval_oldko_oldwt,logfc_youngko_youngwt,pval_youngko_youngwt,logfc_youngko_oldko,pval_youngko_oldko,logfc_youngwt_oldwt,pval_youngwt_oldwt,ENTREZID
Chmp4b,0.489655507,0.119021604,0.301072887,0.121577869,-0.728269269,0.001480578,-0.916851889,8.89E-05,75608
Chmp5,0.531913713,0.170202138,0.35842853,0.158642457,0.361549402,0.151112379,0.188064219,0.3865385,76959
Chmp7,-1.055679732,0.062711905,NA,NA,NA,NA,NA,NA,105513
Chordc1,0.200369656,0.183093761,0.206413984,0.066212433,-0.053132129,0.601771865,-0.047087801,0.594922353,66917
Chp1,0.043550952,0.808659511,0.08797732,0.451901455,-0.144307922,0.20546208,-0.099881553,0.312115041,56398
Chrac1,-0.244790678,0.233949471,-0.246676427,0.097364652,0.784305728,9.91E-05,0.782419979,3.09E-05,93696
Chst12,-0.017713158,0.945318206,0.034954613,0.83679307,0.405258098,0.012919326,0.457925868,0.002763983,59031
Chtf18,-0.146617788,0.630377227,-0.251973694,0.229297052,-0.501158042,0.024023562,-0.606513948,0.003965638,214901
Chtf8,NA,NA,-0.102657818,0.58636081,NA,NA,NA,NA,214987
Chtop,-0.809237848,0.339725928,NA,NA,NA,NA,NA,NA,66511
Chuk,0.008073124,0.971881312,0.246280734,0.089044286,0.222805927,0.102865143,0.461013537,0.001413652,12675
Churc1,NA,NA,0.48558952,0.051103036,NA,NA,NA,NA,211151
Ciao1,0.287985996,0.238114398,0.274744363,0.11566947,0.105648331,0.529847537,0.092406698,0.52867579,26371
Ciao2a,0.281665973,0.226794533,0.332154982,0.063054715,3.018938844,3.70E-09,3.069427853,8.02E-10,68250
Ciao3,0.260414535,0.134624617,0.17589923,0.111468153,-2.356017993,1.08E-09,-2.440533297,2.02E-10,67563
Ciapin1,0.202521235,0.549247383,0.318749455,0.174358815,0.779085035,0.003955876,0.895313255,0.000585198,109006
Cib1,-0.802809286,0.249940599,-0.545166702,0.26058156,-0.504704244,0.289769392,-0.247061661,0.556938929,23991
Cibar2,-0.472082487,0.242335024,NA,NA,NA,NA,NA,NA,436062
Cip2a,0.06685396,0.732075299,0.022822429,0.881263601,-0.942090378,1.14E-05,-0.986121908,2.09E-06,224171
Cirbp,-0.203569909,0.68492841,-0.255864451,0.456688763,0.063278165,0.86088098,0.010983624,0.971655185,12696
Cisd1,-0.424109889,0.251250418,-0.15209473,0.571160277,0.155201382,0.54337098,0.427216541,0.062179007,52637
Cisd2,0.12144863,0.428324293,0.116812422,0.279847427,-0.269789957,0.019553988,-0.274426165,0.008668139,67006
Cit,0.045718266,0.776316437,0.032059956,0.780319327,-0.459171242,0.000571836,-0.472829552,0.000155218,12704
Ciz1,-0.109099357,0.854627595,0.125633762,0.753678763,0.901283399,0.020794129,1.136016518,0.002528475,68379
Ckap4,0.208560562,0.198871561,0.159582625,0.152624863,-0.210661867,0.061393363,-0.259639804,0.013281067,216197
Ckap5,0.005317488,0.975995541,-0.042060357,0.735511187,-0.663052588,6.22E-05,-0.710430433,1.02E-05,75786
Ckb,-0.686246415,0.267303912,-0.102778928,0.833227065,-0.039764732,0.932773707,0.543702754,0.145901904,12709
Ckm,-0.709649486,0.292554805,0.215384903,0.670591224,-1.091034211,0.027583723,-0.165999822,0.687628669,12715
Ckmt1,-0.803845697,0.360325423,0.071286178,0.922431321,0.662471787,0.278185548,1.537603662,0.009970744,12716
Ckmt2,-0.679893848,0.317479803,-0.03396189,0.951082162,-1.230086232,0.017213307,-0.584154274,0.159921259,76722
Clasp1,-0.000815607,0.994835726,-0.041693395,0.610071342,-0.920162307,1.48E-07,-0.961040095,2.58E-08,76707
Clasp2,-0.037517609,0.854966704,0.01626519,0.911664401,-0.046898284,0.715742825,0.006884516,0.952131614,76499
Clasp2,NA,NA,-0.126480286,0.637573961,NA,NA,NA,NA,76499
Clca3a1,-0.298564813,0.581103301,0.198302522,0.617338016,-1.06575032,0.00975417,-0.568882985,0.083817986,12722
Clcc1,-0.004381189,0.984379379,-0.148295158,0.326048351,-0.02835876,0.859330435,-0.172272729,0.184587205,229725
Cldn11,-0.597512954,0.609549462,0.10398476,0.911664401,-0.008332233,0.993125396,0.693165481,0.315514382,18417
Cldn19,-0.211098803,0.712015234,0.118657855,0.780319327,-0.858766405,0.033205123,-0.529009747,0.116049645,242653
Cldnd1,0.071133114,0.869821004,0.766770828,0.043497941,3.262704654,1.01E-06,3.958342367,8.18E-08,224250
Clec10a,-0.806878251,0.111262911,0.073028656,0.825195569,-4.429626076,1.91E-08,-3.549719168,3.23E-08,17312
Clec12a,0.406836858,0.209680785,0.555617572,0.039148881,0.853134716,0.001514905,1.00191543,0.000160084,232413
Clec16a,-0.278201643,0.483300864,NA,NA,NA,NA,NA,NA,74374
Clec1b,-0.584575248,0.39268166,NA,NA,NA,NA,NA,NA,56760
Clec2d,0.244817772,0.249180161,0.026059923,0.880226371,-0.682354161,0.000398318,-0.90111201,1.28E-05,93694
Clec4a,0.139812461,0.712403441,0.324443088,0.206156462,-0.893438641,0.002934559,-0.708808014,0.005240149,26888
Clec5a,0.436174675,0.172494334,0.56550656,0.03458774,0.562356383,0.013926657,0.691688268,0.001730873,23845
Clic1,0.00862004,0.971881312,-0.101739946,0.501265703,0.057561941,0.701813813,-0.052798045,0.683209874,114584
Clic4,-0.256799206,0.355611817,-0.489569503,0.039391568,-0.412602989,0.042209342,-0.645373286,0.001722089,29876
Clic5,-0.238795245,0.430829006,NA,NA,NA,NA,NA,NA,224796
Clint1,0.256050734,0.377676591,0.063921426,0.777098179,0.824187104,0.001133958,0.632057796,0.002682139,216705
Clip1,0.194041967,0.208478967,0.240629783,0.047707927,-0.342401248,0.004580065,-0.295813431,0.004802223,56430
Clip1,0.17011996,0.584224819,0.463745219,0.056388701,4.37254482,2.02E-09,4.66617008,2.80E-10,56430
Clip2,0.064177375,0.659584003,0.00101684,0.992734756,0.203013137,0.047256987,0.139852603,0.107162773,269713
Clk3,-0.144629528,0.419620624,-0.291937069,0.046340634,-2.209966387,6.61E-09,-2.357273928,9.21E-10,102414
Cln5,0.065410324,0.744180686,0.245132299,0.084603471,-1.083558711,3.85E-06,-0.903836736,5.19E-06,211286
Cln8,NA,NA,-0.577470321,0.066329329,NA,NA,NA,NA,26889
Clns1a,-0.010374696,0.968646386,0.041070044,0.806354053,0.68609436,0.000446111,0.7375391,8.32E-05,12729
Clp1,-0.109921426,0.608523582,0.063172934,0.694106652,1.121557171,7.12E-06,1.294651531,5.50E-07,98985
Clpb,NA,NA,0.016299239,0.914721395,NA,NA,NA,NA,20480
Clpp,-0.341141046,0.164611523,-0.379895174,0.042548033,0.435661766,0.011666279,0.396907638,0.009132714,53895
Clptm1,-0.02536584,0.880866052,0.05892278,0.594566172,0.34319024,0.004413059,0.42747886,0.000365101,56457
Clptm1l,0.033130358,0.930853517,0.200482732,0.374663296,0.503084389,0.032425572,0.670436763,0.003283138,218335
Clspn,-0.155013694,0.859632287,-0.591173264,0.273507691,0.363946954,0.49580834,-0.072212615,0.881789859,269582
Clta,0.175561419,0.464435158,0.035771083,0.853598197,0.009634173,0.958567403,-0.130156163,0.36685647,12757
Cltb,-0.268031679,0.653695149,0.281434394,0.501340434,3.796428224,1.18E-06,4.345894297,9.44E-08,74325
Cltc,-0.330025371,0.119083941,-0.238473713,0.081658825,-0.03646119,0.7847092,0.055090468,0.620104076,67300
Clu,-0.357537598,0.317768331,-0.126780359,0.637640764,-2.139249626,2.71E-06,-1.908492387,2.02E-06,12759
Cluh,-0.189179212,0.312249709,-0.140059603,0.287385979,-0.643620659,0.000263445,-0.59450105,0.000161,74148
Clybl,-0.535540267,0.1222997,-0.42914113,0.06549261,0.379041253,0.074841971,0.485440391,0.014512522,69634
Cma1,0.202275467,0.795581136,0.164517471,0.765025794,0.596626148,0.2285975,0.558868151,0.196887925,17228
Cmah,0.441526548,0.172573343,0.280628602,0.191784448,-1.38371602,2.83E-05,-1.544613965,3.09E-06,12763
Cmas,0.15266382,0.362502906,0.140044409,0.236358649,-0.189706025,0.10922706,-0.202325436,0.056229221,12764
Cmip,-0.014350041,0.975014177,0.51271179,0.092058494,0.888080447,0.006177217,1.415142279,8.00E-05,74440
Cmpk1,-0.278758793,0.150647621,-0.39531134,0.028259978,0.353593508,0.009168718,0.237040962,0.034019985,66588
Cmpk2,0.322321418,0.12453058,0.381652039,0.030892536,-0.665968867,0.000157149,-0.606638246,0.000107555,22169
Cmss1,NA,NA,0.254461211,0.332261115,NA,NA,NA,NA,66497
Cmtm5,-0.759622772,0.412813423,-0.345680021,0.618848577,-2.04108113,0.005883004,-1.627138379,0.009824072,67272
Cmtm6,-0.406806749,0.169645879,NA,NA,NA,NA,NA,NA,67213
Cmtm7,0.500621263,0.157108928,0.514013396,0.047578536,0.189320743,0.391400874,0.202712876,0.292342095,102545
Cmtr1,0.026042831,0.907200478,-0.014047714,0.927640028,-0.355995982,0.014067788,-0.396086527,0.003391865,74157
Cmya5,NA,NA,-0.368298174,0.365700977,NA,NA,NA,NA,76469
Cnbp,0.043235767,0.944580639,-0.563718549,0.124978149,3.852227122,3.46E-07,3.245272806,4.05E-07,12785
Cndp2,0.340144711,0.170077618,0.251353434,0.12842179,0.023666354,0.89009335,-0.065124923,0.645284773,66054
Cnep1r1,0.23378377,0.419620624,0.173187011,0.401011846,1.961449015,9.34E-07,1.900852257,3.24E-07,382030
Cnih4,0.205364055,0.303489439,0.207383981,0.143618787,0.803880353,7.13E-05,0.805900279,2.08E-05,98417
Cnn2,-0.169193547,0.498212747,-0.050986751,0.793000288,-0.397597167,0.03031536,-0.279390371,0.07178195,12798
Cnn3,NA,NA,-1.14521397,0.025674071,NA,NA,NA,NA,71994
Cnnm2,-0.365271771,0.636803056,NA,NA,NA,NA,NA,NA,94219
Cnnm3,NA,NA,-0.089295187,0.861700829,NA,NA,NA,NA,94218
Cnnm4,0.267227369,0.351160174,NA,NA,NA,NA,NA,NA,94220
Cnot1,0.093072621,0.423008886,0.029965662,0.739168082,-0.290190982,0.002660263,-0.353297941,0.000231663,234594
Cnot10,0.350809958,0.12501671,0.111980908,0.427083726,-4.186352305,1.76E-10,-4.425181355,2.65E-11,78893
Cnot11,0.083485432,0.83920432,0.124574181,0.649224515,6.650854125,3.22E-10,6.691942875,8.07E-11,52846
Cnot2,0.336949694,0.118942239,-0.019887563,0.89458994,-0.514459714,0.001140645,-0.871296971,5.16E-06,72068
Cnot3,0.013153138,0.965356928,-0.00588701,0.976655021,-0.437595999,0.017558589,-0.456636147,0.006574933,232791
Cnot4,0.025621711,0.944257396,0.211960853,0.314905758,2.376999942,2.38E-07,2.563339085,3.08E-08,53621
Cnot6,-0.051014767,0.931937173,-0.078589839,0.848338979,3.352055456,1.05E-06,3.324480383,3.00E-07,104625
Cnot7,0.232919128,0.317056224,0.30799738,0.081304151,-0.965824233,6.00E-05,-0.89074598,3.57E-05,18983
Cnot8,-0.224139591,0.581103301,0.396428137,0.15956479,4.517072308,1.17E-08,5.137640036,1.04E-09,69125
Cnot9,0.148521442,0.227169698,0.157835072,0.083118897,0.017883687,0.842478924,0.027197316,0.715732368,58184
Cnp,-0.982281228,0.232430065,-0.196784923,0.751706875,-0.256535043,0.655238381,0.528961262,0.277196673,12799
Cnpy2,0.086215294,0.603595338,0.164274206,0.155782115,0.949413987,3.31E-06,1.0274729,4.53E-07,56530
Cnpy3,-0.051720194,0.800630801,-0.035077989,0.81136638,0.511055945,0.001415485,0.527698151,0.000406945,72029
Cnpy4,-0.063701589,0.760325792,0.080202454,0.577189789,-0.122790102,0.363088964,0.02111394,0.864480928,66455
Cntln,NA,NA,0.460793346,0.589092688,NA,NA,NA,NA,338349
Cntn1,-0.654236632,0.450873546,0.133991465,0.849297159,-2.683847119,0.000573371,-1.895619023,0.002500566,12805
Cntnap1,-0.012757044,0.98189849,NA,NA,NA,NA,NA,NA,53321
Cntnap2,-0.520087119,0.182016543,-0.834853551,0.028724043,1.309717177,0.000226953,0.994950745,0.000632078,66797
Cntrl,0.485648725,0.078204709,0.194370319,0.179805269,-0.69936847,0.00028657,-0.990646876,4.78E-06,26920
Cntrob,0.535595753,0.157108928,0.013096581,0.961878154,-2.189067557,1.45E-06,-2.711566728,5.92E-08,216846
Coa3,-0.221537657,0.419620624,-0.259911277,0.18031606,1.740341549,1.63E-06,1.701967928,5.38E-07,52469
Coa7,0.07665362,0.75662345,0.020077805,0.916083825,-0.407035386,0.019450587,-0.463611201,0.004403591,69893
Coasy,0.153743091,0.386701269,0.221808817,0.094193427,-0.892669104,1.25E-05,-0.824603379,6.91E-06,71743
Cobll1,0.323947933,0.145875507,NA,NA,NA,NA,NA,NA,319876
Cog1,NA,NA,-0.024350776,0.841420517,NA,NA,NA,NA,16834
Cog2,0.051679813,0.904007835,-0.586483602,0.047707927,-2.758467099,3.52E-07,-3.396630513,1.55E-08,76332
Cog3,-0.106458352,0.509951333,0.053145228,0.661783658,-0.740784168,2.43E-05,-0.581180588,5.57E-05,338337
Cog4,-0.353263017,0.092806862,-0.215298829,0.080469657,1.053888806,1.30E-06,1.191852995,1.16E-07,102339
Cog5,0.034493848,0.825036913,0.152539793,0.12842179,0.737652804,7.66E-06,0.855698749,5.69E-07,238123
Cog6,0.122309954,0.482973651,0.130066569,0.288073097,-0.341363605,0.011113778,-0.33360699,0.005758694,67542
Cog7,0.067431743,0.717210026,0.292135476,0.04576241,1.290702936,5.20E-07,1.51540667,3.36E-08,233824
Cog8,NA,NA,0.156927824,0.227229739,NA,NA,NA,NA,97484
Col10a1,0.11176791,0.914093178,0.571393971,0.360810544,0.094991888,0.885723752,0.554617949,0.297307111,12813
Col12a1,-0.429795682,0.364028955,-0.112600378,0.757716694,-1.38520442,0.00089385,-1.068009117,0.002073748,12816
Col1a1,0.598954762,0.257034309,-0.10668694,0.79352434,-0.327045966,0.365333037,-1.032687668,0.004799644,12842
Col1a2,0.704201663,0.197338148,-0.116588853,0.775148967,-0.965899879,0.015941504,-1.786690396,9.68E-05,12843
Col2a1,1.020696285,0.129917215,0.223538911,0.608199355,1.780083836,0.000655839,0.982926462,0.01215673,12824
Col5a1,0.532676082,0.509654888,0.472643389,0.406631765,-1.724917409,0.006533615,-1.784950102,0.002224448,12831
Col6a1,0.068963165,0.917101416,0.198744265,0.637795039,-0.728238294,0.070308789,-0.598457194,0.086123319,12833
Col6a2,-0.036657679,0.951910743,-0.06757813,0.868707238,-0.013359958,0.972499164,-0.04428041,0.889355076,12834
Col6a3,-0.25447864,0.625685794,-0.121053832,0.75739095,-0.380642579,0.280488757,-0.247217772,0.422239133,12835
Col6a3,-0.269808091,0.677259591,0.045655987,0.927640028,-1.623394834,0.002033127,-1.307930755,0.00335117,12835
Col8a2,-0.106907675,0.83920432,NA,NA,NA,NA,NA,NA,329941
Col9a1,0.07712752,0.907048233,0.146446013,0.735556977,0.061191778,0.884060205,0.130510271,0.706680686,12839
Colec12,0.047575275,0.93319089,0.328188741,0.329221051,-3.762763002,2.47E-07,-3.482149536,1.20E-07,140792
Colgalt1,-0.135242997,0.4516358,-0.17178453,0.174848149,1.368935993,3.31E-07,1.33239446,1.04E-07,234407
Commd1,0.143002174,0.405757214,0.153538222,0.207261862,0.073253816,0.544754961,0.083789864,0.422662594,17846
Commd10,-0.095281946,0.749574195,0.100637016,0.631594431,-2.940815723,2.19E-08,-2.744896761,1.00E-08,69456
Commd2,-0.09069889,0.628206227,-0.034711528,0.808399736,0.156326239,0.21711443,0.212313601,0.063426453,52245
Commd3,0.054884757,0.759629737,0.205885558,0.097123262,0.673521389,7.78E-05,0.82452219,4.05E-06,12238
Commd4,0.154347309,0.456753428,0.34429074,0.04353512,1.101314024,7.38E-06,1.291257455,4.97E-07,66199
Commd5,0.097589396,0.479189578,0.165297037,0.101654495,0.185696451,0.059710554,0.253404092,0.007199394,66398
Commd6,-0.023440011,0.937237578,0.05156359,0.787999914,1.237497338,1.20E-05,1.312500939,1.97E-06,66200
Commd7,0.533189306,0.076377044,-0.169928745,0.280389401,-4.617207452,1.78E-10,-5.320325503,1.71E-11,99311
Commd8,-0.084614131,0.590677308,0.027790647,0.819855435,-1.678483373,1.61E-08,-1.566078595,7.42E-09,27784
Commd9,NA,NA,0.040693034,0.93613707,NA,NA,NA,NA,76501
Comp,-0.137785944,0.737502358,-0.196831379,0.482507234,0.687297007,0.0192514,0.628251573,0.015199939,12845
Comt,-0.01180164,0.955156813,0.047538151,0.71868449,-0.309487617,0.017027622,-0.250147825,0.024617352,12846
Comtd1,0.083070344,0.893855257,0.097439619,0.819817642,5.644468019,2.22E-08,5.658837294,5.88E-09,69156
Cop1,0.258823499,0.227169698,0.109123429,0.46774862,0.215068112,0.143862725,0.065368042,0.611942119,26374
Copa,0.108655026,0.354709295,0.127512661,0.131607419,-0.131824251,0.111930965,-0.112966616,0.117651474,12847
Copb1,0.136577191,0.304790071,0.056638063,0.560512974,-0.345939088,0.001966826,-0.425878216,0.000148289,70349
Copb2,0.074465789,0.519395843,0.131272838,0.115227512,-0.325537193,0.001088705,-0.268730144,0.001575915,50797
Cope,0.186589513,0.394509077,0.363631493,0.04384139,-0.421711391,0.012641057,-0.244669411,0.074390951,59042
Copg1,0.216858123,0.164832174,0.218709362,0.055205635,0.329300158,0.004357554,0.331151397,0.001706556,54161
Copg2,0.230032772,0.174456965,0.245525634,0.055205635,0.469715653,0.000871429,0.485208515,0.000236637,54160
Cops2,-0.355631177,0.103504426,-0.191846374,0.12842179,0.35040717,0.009968278,0.514191972,0.000302823,12848
Cops3,0.114187159,0.320669868,0.03854807,0.659827021,-0.208640291,0.017112881,-0.284279379,0.001127011,26572
Cops4,-0.217305917,0.164611523,-0.198696177,0.070370512,-0.12647939,0.202081751,-0.10786965,0.211582783,26891
Cops5,-0.15090218,0.423153134,-0.231218933,0.097209959,-0.736758459,9.69E-05,-0.817075211,1.23E-05,26754
Cops6,-0.007540863,0.968646386,0.102880703,0.349721718,-0.352651062,0.004806693,-0.242229496,0.018069845,26893
Cops7a,-0.196240025,0.352965895,-0.105309211,0.491061721,-0.006281914,0.9703742,0.084648899,0.511857669,26894
Cops7b,-0.039629059,0.802230358,0.038098404,0.732153646,0.244912263,0.022889072,0.322639726,0.002151678,26895
Cops8,0.05372447,0.685332259,0.053377441,0.569781434,0.175911935,0.055367306,0.175564906,0.03226722,108679
Copz1,-0.437589962,0.062711905,-0.010721387,0.937176558,-0.500579418,0.000751806,-0.073710843,0.466434111,56447
Coq6,0.277497111,0.121435773,-0.227184601,0.059756666,0.434426374,0.001108329,-0.070255338,0.447866757,217707
Coq7,-0.311440184,0.368408678,-0.348858615,0.156620151,-1.501751706,4.23E-05,-1.539170136,9.93E-06,12850
Coq8b,0.110501092,0.574719919,NA,NA,NA,NA,NA,NA,76889
Coq9,-0.091579141,0.776671293,0.007267481,0.976655021,0.537606636,0.01698078,0.636453258,0.002883606,67914
Coro1a,1.069090151,0.183849536,0.249346616,0.670382723,-1.076617162,0.053440138,-1.896360697,0.001148363,12721
Coro1a,-0.00799509,0.969750536,-0.017570191,0.901127372,0.19701668,0.106494606,0.187441579,0.081065673,12721
Coro1b,0.099048538,0.436090954,0.25091009,0.033217602,-0.089239049,0.309838387,0.062622503,0.415191597,23789
Coro1c,0.088026484,0.583339384,0.119736933,0.280426532,-0.015204489,0.897998248,0.01650596,0.869118981,23790
Coro2a,NA,NA,0.19967057,0.268053095,NA,NA,NA,NA,107684
Coro7,0.238375892,0.276862529,0.144555071,0.346290662,-0.379104806,0.020070916,-0.472925627,0.002571419,78885
Cotl1,-0.105084058,0.623944106,-0.178993903,0.223994019,-0.58961625,0.001128527,-0.663526095,0.000160412,72042
Cox15,0.252606057,0.162393424,-0.019543535,0.885138865,-1.600384711,4.34E-08,-1.872534303,2.90E-09,226139
Cox20,-0.14018078,0.629471809,-0.174692072,0.384798605,0.372177038,0.067030346,0.337665746,0.058989077,66359
Cox4i1,0.039565435,0.852849402,0.135418719,0.303352622,-0.249589218,0.062718509,-0.153735934,0.1767457,12857
Cox5a,0.030478237,0.880866052,0.186441091,0.144665581,-0.661332279,0.00015084,-0.505369425,0.000411266,12858
Cox5b,0.02469096,0.928590363,0.00138073,0.994192067,-0.015626057,0.929855858,-0.038936287,0.785122964,12859
Cox6a2,-0.316192336,0.53566366,0.252681983,0.484608784,0.951184522,0.013523399,1.520058842,0.000240067,12862
Cox6b1,-0.172564799,0.469100567,-0.205942464,0.21829251,-0.040551531,0.819911765,-0.073929195,0.611850231,110323
Cox6c,0.127498752,0.546240555,0.189161255,0.196725505,-0.35381208,0.022756505,-0.292149576,0.029410622,12864
Cox7a1,-0.816265343,0.282256024,-0.399879312,0.455720767,-0.593125818,0.254684227,-0.176739788,0.703475527,12865
Cox7a2,-0.456800629,0.293868577,-0.430810511,0.158087155,-0.237789108,0.426695467,-0.21179899,0.417078381,12866
Cox7c,0.090882893,0.670933053,0.242134726,0.108740211,0.775941792,0.000131184,0.927193625,8.89E-06,12867
Cp,0.13496138,0.669398778,0.164246501,0.451677267,-0.024570889,0.915677974,0.004714232,0.980984319,12870
Cp,NA,NA,0.163508689,0.611360243,NA,NA,NA,NA,12870
Cpa3,0.176247574,0.798844762,0.47380363,0.285444062,0.653332296,0.139396186,0.950888353,0.02109022,12873
Cpd,0.579986873,0.079243728,0.503346815,0.031561682,0.276160683,0.113706765,0.199520624,0.185239491,12874
Cpeb2,0.152849181,0.482973651,0.238065169,0.12842179,0.352250284,0.028656289,0.437466272,0.004289152,231207
Cpeb4,NA,NA,0.056190309,0.716857004,NA,NA,NA,NA,67579
Cplx2,-0.957490093,0.080450699,-0.219836763,0.457041712,-0.461141024,0.114242787,0.276512306,0.269418827,12890
Cpne1,0.239267474,0.170077618,0.122974457,0.279376378,0.426513904,0.001809676,0.310220887,0.005701375,266692
Cpne2,0.680980821,0.04000725,0.445565942,0.031240046,0.454670557,0.007861179,0.219255678,0.102010682,234577
Cpne3,0.344909308,0.208478967,0.363226679,0.074496963,-0.14513231,0.431612597,-0.126814939,0.430900386,70568
Cpox,-1.17950733,0.137497986,-0.93959638,0.075878143,-0.018188177,0.972834063,0.221722773,0.602506223,12892
Cpped1,0.205259032,0.245644444,0.161259306,0.18983317,-0.991252664,4.10E-06,-1.03525239,7.70E-07,223978
Cpq,-0.114501561,0.78626233,-0.037752141,0.905540735,0.051897998,0.85851722,0.128647418,0.589169767,54381
Cpsf1,-0.027421284,0.85252248,-0.017138486,0.871003485,0.148416621,0.102692512,0.158699419,0.051646703,94230
Cpsf2,-0.107130598,0.444954171,-0.135237704,0.171775926,1.593018635,1.14E-08,1.564911529,3.38E-09,51786
Cpsf3,-0.242213803,0.188521159,-0.273595826,0.054264912,0.146718266,0.233490396,0.115336244,0.281057385,54451
Cpsf4,-0.04740517,0.87386329,-0.083730667,0.67644895,1.164678008,3.64E-05,1.128352512,1.38E-05,54188
Cpsf6,-0.218278593,0.1781566,-0.289367588,0.03466155,-0.158910718,0.14168774,-0.229999713,0.022347007,432508
Cpsf7,0.069075913,0.547683244,0.038776974,0.648909755,0.513361619,2.80E-05,0.48306268,1.35E-05,269061
Cpt1a,-0.030749058,0.88013062,-0.264260421,0.060715662,-0.627259917,0.000232467,-0.860771281,4.97E-06,12894
